r,amp_w,tw,tp_w,phase_w,vert_w,acre,cw, qw, qe,ce, qd,amp_s,ts,tp_s,phase_s,vert_s, qs, tal,exp, mal,i,crop,r_var,water_energy_util_var,dem_var,supp_var,diff_sup_dem_var,tal_var,exp_var,mal_var, qs_stddev
184123.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,18.77285553,0.06000000,21264.00000000,70.20441777,201.44000000,3007.99044613,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3127.93254005,299085.00000000,17746.67465448,9562.00000000,3.00000000,3.00000000,0.00000543,4396628.61132539,0.00033245,0.00031970,20166.71339166,0.00000334,0.00005635,0.00010458,469.18988101
184779.99685629,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,14.99231756,0.06000000,34857.00000000,92.37278634,201.44000000,3031.14585119,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,2820.93277283,603580.90913025,10199.97094638,10064.62205894,3.00000000,3.00000000,0.00000541,4139672.43658909,0.00032991,0.00035449,14126.30868989,0.00000166,0.00009804,0.00009936,423.13991592
186905.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,12.07552021,0.06000000,28133.00000000,73.00041257,201.44000000,3372.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3496.00000000,861191.00000000,15329.88049838,17338.37635749,3.00000000,3.00000000,0.00000535,2895154.97691426,0.00029656,0.00028604,49284.00000000,0.00000116,0.00006523,0.00005768,524.40000000
223722.83342123,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,16.39574491,0.06000000,32779.00000000,77.80705785,201.44000000,2797.19345310,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3413.22591945,220199.56802458,16723.11728371,17457.00000000,3.00000000,3.00000000,0.00000447,4084259.49750694,0.00035750,0.00029298,124472.45953453,0.00000454,0.00005980,0.00005728,511.98388792
211183.20503105,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,17.92032730,0.06000000,19530.00000000,80.87863231,201.44000000,3572.53642741,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3280.00000000,522032.51854883,7420.00000000,15674.97772983,3.00000000,3.00000000,0.00000474,4568956.20351063,0.00027991,0.00030488,178537.03249189,0.00000192,0.00013477,0.00006380,492.00000000
227727.43465693,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,15.68933714,0.06000000,28034.00000000,57.48998857,201.44000000,2809.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3021.25427922,815376.00000000,7006.00000000,10709.46440215,3.00000000,3.00000000,0.00000439,3259347.81325126,0.00035600,0.00033099,116281.00000000,0.00000123,0.00014273,0.00009338,453.18814188
215599.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,16.19973460,0.06000000,22027.00000000,64.87557018,201.44000000,3271.02360033,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,2866.00000000,487179.71288483,9691.31175408,16472.53497702,3.00000000,3.00000000,0.00000464,3618490.11871069,0.00030571,0.00034892,14646.71183784,0.00000205,0.00010319,0.00006071,429.90000000
222669.51395578,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,14.00000000,0.06000000,36170.00000000,92.12482595,201.44000000,3347.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3167.30669142,650352.32776618,13817.06867775,14967.96465890,3.00000000,3.00000000,0.00000449,3859444.70015266,0.00029878,0.00031573,38809.00000000,0.00000154,0.00007237,0.00006681,475.09600371
199304.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,14.58567951,0.06000000,16753.00000000,78.33277077,201.44000000,3456.32722979,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3394.43770526,529622.23258344,11909.29179016,19995.00000000,3.00000000,3.00000000,0.00000502,3648073.15326778,0.00028932,0.00029460,93836.37171083,0.00000189,0.00008397,0.00005001,509.16565579
201773.58810151,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,14.00000000,0.06000000,30260.00000000,53.09846506,201.44000000,3525.84343845,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3432.86013936,426689.64136014,11540.11020968,14925.82063845,3.00000000,3.00000000,0.00000496,2772988.02724700,0.00028362,0.00029130,141258.29022775,0.00000234,0.00008665,0.00006700,514.92902090
231807.05547570,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,10.66379175,0.06000000,25327.00000000,49.26766039,201.44000000,2863.56019692,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,2725.00000000,409918.00000000,10099.98021981,12681.78632333,3.00000000,3.00000000,0.00000431,2019387.19104815,0.00034922,0.00036697,82047.76078925,0.00000244,0.00009901,0.00007885,408.75000000
232303.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,20.00000000,0.06000000,35476.00000000,43.00000000,201.44000000,3074.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3190.00000000,819890.00000000,6525.19461618,9100.45217004,3.00000000,3.00000000,0.00000430,3490453.42740466,0.00032531,0.00031348,5776.00000000,0.00000122,0.00015325,0.00010988,478.50000000
225642.90880555,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,15.29012387,0.06000000,25007.00000000,86.00000000,201.44000000,3151.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3029.24109583,529076.43991248,12986.78910631,19257.12201428,3.00000000,3.00000000,0.00000443,4044649.13281216,0.00031736,0.00033012,1.00000000,0.00000189,0.00007700,0.00005193,454.38616437
207342.35470336,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,13.06864194,0.06000000,23094.00000000,79.80007661,201.44000000,3034.20361667,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3576.37054289,531086.79855354,12543.52623990,14569.28710903,3.00000000,3.00000000,0.00000482,3305241.69488235,0.00032958,0.00027961,13408.80239225,0.00000188,0.00007972,0.00006864,536.45558143
215402.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,13.78441823,0.06000000,28999.00000000,82.00000000,201.44000000,3085.85030712,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3339.00000000,932906.26283598,6759.85776059,5365.00000000,3.00000000,3.00000000,0.00000464,3543623.16144585,0.00032406,0.00029949,4115.18309714,0.00000107,0.00014793,0.00018639,500.85000000
228908.13274177,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,11.00000000,0.06000000,16484.00000000,92.15285823,201.44000000,3102.70342407,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3136.49462942,285041.00000000,9215.00000000,11421.38092711,3.00000000,3.00000000,0.00000437,3032974.43582456,0.00032230,0.00031883,2236.96609486,0.00000351,0.00010852,0.00008756,470.47419441
183907.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,14.28527743,0.06000000,25078.00000000,65.18647391,201.44000000,3289.37241003,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3262.48446700,628072.54968083,16804.57805925,12488.87461370,3.00000000,3.00000000,0.00000544,3200029.27535991,0.00030401,0.00030651,19424.66867834,0.00000159,0.00005951,0.00008007,489.37267005
223798.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,12.88870390,0.06000000,29307.00000000,57.48966250,201.44000000,3324.58105786,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3150.58573495,314431.00000000,11856.24606864,17254.00000000,3.00000000,3.00000000,0.00000447,2677527.13304073,0.00030079,0.00031740,30478.54576333,0.00000318,0.00008434,0.00005796,472.58786024
214195.69182116,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,14.00769463,0.06000000,27563.00000000,69.00000000,201.44000000,3480.10553574,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3342.68525499,434013.99304388,16180.04445592,14194.21350651,3.00000000,3.00000000,0.00000467,3246735.41821741,0.00028735,0.00029916,108969.66472441,0.00000230,0.00006180,0.00007045,501.40278825
186768.36459137,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,10.00000000,0.06000000,28711.00000000,99.04329878,201.44000000,3112.71533470,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3453.53518885,537124.87191371,19878.53115896,6619.15414705,3.00000000,3.00000000,0.00000535,2879160.24272389,0.00032126,0.00028956,1390.14626617,0.00000186,0.00005031,0.00015108,518.03027833
211336.51696480,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,13.00000000,0.06000000,23145.00000000,73.49638391,201.44000000,3491.21545505,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3591.82003221,240295.40202989,5953.00000000,11925.00000000,3.00000000,3.00000000,0.00000473,3129491.05182462,0.00028643,0.00027841,116427.98676635,0.00000416,0.00016798,0.00008386,538.77300483
228327.52705012,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,19.00000000,0.06000000,33443.00000000,84.00000000,201.44000000,3004.26737587,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3269.99879586,379174.00000000,15290.39584855,19482.37907536,3.00000000,3.00000000,0.00000438,4955551.01369271,0.00033286,0.00030581,21237.99773609,0.00000264,0.00006540,0.00005133,490.49981938
184491.64199350,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,10.59843374,0.06000000,34625.00000000,81.00000000,201.44000000,3423.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3292.54014051,329260.43556933,13774.56276538,17550.91532336,3.00000000,3.00000000,0.00000542,2704602.70973507,0.00029214,0.00030372,74529.00000000,0.00000304,0.00007260,0.00005698,493.88102108
229045.45518836,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,14.07623323,0.06000000,31188.00000000,52.11176635,201.44000000,3321.30086251,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3129.00000000,683238.49081044,10394.80672293,7566.00000000,3.00000000,3.00000000,0.00000437,2756885.37326227,0.00030109,0.00031959,29343.98549829,0.00000146,0.00009620,0.00013217,469.35000000
225939.79592609,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,17.88266192,0.06000000,23949.00000000,85.09076193,201.44000000,3315.72610567,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,2905.00000000,724131.90325865,9466.90802658,17012.00000000,3.00000000,3.00000000,0.00000443,4700373.75023977,0.00030159,0.00034423,27465.14209915,0.00000138,0.00010563,0.00005878,435.75000000
203312.96656270,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,19.30147775,0.06000000,29355.00000000,92.00000000,201.44000000,3353.07507169,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3408.63110741,675927.00000000,19836.76206823,16403.00000000,3.00000000,3.00000000,0.00000492,5316600.59490737,0.00029823,0.00029337,41239.48474369,0.00000148,0.00005041,0.00006096,511.29466611
178344.47484284,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,15.49771355,0.06000000,23786.00000000,51.49995413,201.44000000,2757.80028043,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3414.02337343,373062.91756485,16165.28670668,18311.00000000,3.00000000,3.00000000,0.00000561,3013856.10615089,0.00036261,0.00029291,153820.62003135,0.00000268,0.00006186,0.00005461,512.10350601
194743.55107172,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,10.19741604,0.06000000,22364.00000000,57.00000000,201.44000000,3454.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3591.02596567,956069.35439138,10828.00000000,17189.00000000,3.00000000,3.00000000,0.00000513,2107588.54939003,0.00028952,0.00027847,92416.00000000,0.00000105,0.00009235,0.00005818,538.65389485
185046.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,16.17208483,0.06000000,33744.00000000,40.00000000,201.44000000,3486.93056473,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3397.26484417,810075.44027490,18109.00000000,7221.84209410,3.00000000,3.00000000,0.00000540,2702544.06754836,0.00028679,0.00029435,113522.20545156,0.00000123,0.00005522,0.00013847,509.58972663
175934.41337817,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,14.40345772,0.06000000,26656.00000000,72.00000000,201.44000000,3231.98572749,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3457.00000000,358404.83910905,7017.65702592,12845.32454952,3.00000000,3.00000000,0.00000568,3424814.38339142,0.00030941,0.00028927,6721.65951157,0.00000279,0.00014250,0.00007785,518.55000000
187084.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,17.10389117,0.06000000,28139.00000000,60.91978463,201.44000000,3161.88534934,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3271.00000000,805511.00000000,19314.34255050,17771.70687789,3.00000000,3.00000000,0.00000535,3678923.17576962,0.00031627,0.00030572,141.26152902,0.00000124,0.00005177,0.00005627,490.65000000
190444.40052944,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,17.40626781,0.06000000,28603.00000000,95.00000000,201.44000000,3056.35309016,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3519.32601401,994098.00000000,14245.29466137,9390.13236268,3.00000000,3.00000000,0.00000525,4887768.21799592,0.00032719,0.00028415,8769.74372301,0.00000101,0.00007020,0.00010649,527.89890210
197268.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,10.34779178,0.06000000,35092.00000000,77.33741038,201.44000000,3449.06507334,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3042.40295676,643812.00000000,12159.00000000,17887.00000000,3.00000000,3.00000000,0.00000507,2568338.34121262,0.00028993,0.00032869,89439.91808957,0.00000155,0.00008224,0.00005591,456.36044351
212970.52941750,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,10.00000000,0.06000000,21607.00000000,92.33614019,201.44000000,3455.04937431,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3449.74898302,692644.00000000,9159.36528143,18388.20713115,3.00000000,3.00000000,0.00000470,2760538.50014800,0.00028943,0.00028988,93055.12076594,0.00000144,0.00010918,0.00005438,517.46234745
206998.46763138,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,15.47659670,0.06000000,23221.00000000,52.00000000,201.44000000,3017.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3522.55930008,592827.74354171,17479.76258654,16174.00000000,3.00000000,3.00000000,0.00000483,3027249.73932934,0.00033146,0.00028388,17689.00000000,0.00000169,0.00005721,0.00006183,528.38389501
205274.99982465,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,15.84286286,0.06000000,35533.00000000,92.00000000,201.44000000,2928.91458355,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3037.00000000,593955.86128884,15376.00768443,19106.22425705,3.00000000,3.00000000,0.00000487,4363923.59318482,0.00034142,0.00032927,48878.76136524,0.00000168,0.00006504,0.00005234,455.55000000
193989.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,10.53694276,0.06000000,18731.00000000,88.00000000,201.44000000,3228.84268112,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3370.00000000,270375.00000000,15694.23819861,14443.29577154,3.00000000,3.00000000,0.00000515,2826018.51412814,0.00030971,0.00029674,6216.16836674,0.00000370,0.00006372,0.00006924,505.50000000
224999.64336473,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,10.00000000,0.06000000,19731.00000000,60.00000000,201.44000000,3090.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3454.51222755,413138.75035751,15435.05794792,12946.00000000,3.00000000,3.00000000,0.00000444,2131383.15395016,0.00032362,0.00028948,3600.00000000,0.00000242,0.00006479,0.00007724,518.17683413
192773.72536194,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,10.56199315,0.06000000,29532.00000000,71.00000000,201.44000000,3042.43432279,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3526.60118472,443472.05227968,16545.00000000,8267.55548911,3.00000000,3.00000000,0.00000519,2490414.68925924,0.00032868,0.00028356,11570.37491283,0.00000225,0.00006044,0.00012095,528.99017771
193792.23005725,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,13.00000000,0.06000000,19286.00000000,93.61618208,201.44000000,2886.32162472,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3485.42179206,296888.41163505,18874.95755785,9041.99025328,3.00000000,3.00000000,0.00000516,3618467.58287003,0.00034646,0.00028691,69526.28559171,0.00000337,0.00005298,0.00011060,522.81326881
204595.43237884,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,12.26587367,0.06000000,21602.00000000,82.03318971,201.44000000,3222.55596567,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3285.00000000,431773.77671067,11044.86240078,8607.92242813,3.00000000,3.00000000,0.00000489,3154009.70437743,0.00031031,0.00030441,5264.36815458,0.00000232,0.00009054,0.00011617,492.75000000
211986.03363084,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,18.30434325,0.06000000,30121.00000000,75.14554809,201.44000000,2959.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3541.54819482,920430.05155916,15235.64586330,12690.83600669,3.00000000,3.00000000,0.00000472,4465466.99412398,0.00033795,0.00028236,36481.00000000,0.00000109,0.00006564,0.00007880,531.23222922
198416.74350176,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,15.00000000,0.06000000,36074.00000000,58.40998048,201.44000000,3327.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,2920.20391142,892223.63512596,5934.00000000,8042.75972595,3.00000000,3.00000000,0.00000504,3145967.80866571,0.00030057,0.00034244,31329.00000000,0.00000112,0.00016852,0.00012434,438.03058671
202801.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,16.52260819,0.06000000,28036.00000000,64.28927945,201.44000000,3471.07567855,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3118.06609710,694103.00000000,17006.26607972,16915.39907700,3.00000000,3.00000000,0.00000493,3670561.60960726,0.00028810,0.00032071,103089.59135615,0.00000144,0.00005880,0.00005912,467.70991457
