r,amp_w,tw,tp_w,phase_w,vert_w,acre,cw, qw, qe,ce, qd,amp_s,ts,tp_s,phase_s,vert_s, qs, tal,exp, mal,i,crop,r_var,water_energy_util_var,dem_var,diff_sup_dem_var,tal_var,exp_var,mal_var, qs_stddev
202856.205,10000,6,6,4.5,26305.14,12,0.06,22567,96.94807691,201.44,3045.774717,450,6,6,4.5,2700,3560,425999.9814,8175.678033,18183.36429,3,3,4.9296E-06,3410951.497,0.000328324,104.2252828,2.34742E-06,0.000122314,5.49953E-05,640.8
195197.8062,10000,6,6,4.5,26305.14,12.92460648,0.06,19937,92.24111886,201.44,3508.188053,450,6,6,4.5,2700,3164,746214.5879,15126.55556,10835.39704,3,3,5.12301E-06,3565683.94,0.000285047,-358.1880527,1.3401E-06,6.61089E-05,9.22901E-05,474.6
218371.0414,10000,6,6,4.5,26305.14,18.00707035,0.06,34879,78.90481341,201.44,3591.043044,450,6,6,4.5,2700,3249.970883,313556.4902,11697.29629,15861.59367,3,3,4.57936E-06,4523513.993,0.000278471,-441.0430438,3.18922E-06,8.54898E-05,6.30454E-05,487.4956324
200784.6977,10000,6,6,4.5,26305.14,14.56459105,0.06,21232,77.14493883,201.44,2943.018241,450,6,6,4.5,2700,3355,310667.799,9503.452059,8778.572028,3,3,4.98046E-06,3609553.946,0.000339787,206.981759,3.21887E-06,0.000105225,0.000113914,469.7
197151.8171,10000,6,6,4.5,26305.14,14.25618507,0.06,32426,61,201.44,2884.964513,450,6,6,4.5,2700,3327.061399,784789.1074,7200.532296,7262.985356,3,3,5.07223E-06,3068824.158,0.000346625,265.0354866,1.27423E-06,0.000138879,0.000137684,665.4122798
176052.0005,10000,6,6,4.5,26305.14,13.78008604,0.06,31960,77,201.44,3314,450,6,6,4.5,2700,3390.523483,388365,15236.17146,19273.23261,3,3,5.68014E-06,3411278.233,0.00030175,-164,2.5749E-06,6.56333E-05,5.18854E-05,610.294227
196157.791,10000,6,6,4.5,26305.14,11,0.06,22545,59,201.44,2735.065277,450,6,6,4.5,2700,3493.342449,658436.1725,14580,16600.21781,3,3,5.09794E-06,2320997.49,0.000365622,414.9347235,1.51875E-06,6.85871E-05,6.02402E-05,384.2676694
216662.5347,10000,6,6,4.5,26305.14,12.93926787,0.06,24154,89.64354144,201.44,3315.455743,450,6,6,4.5,2700,3197.997306,712394.2394,8566.12702,9183,3,3,4.61547E-06,3509068.821,0.000301618,-165.4557435,1.40372E-06,0.000116739,0.000108897,447.7196228
205634.9946,10000,6,6,4.5,26305.14,11.09484852,0.06,32739,79.80696353,201.44,2972.525671,450,6,6,4.5,2700,3030.201137,203773.3615,6958,17828,3,3,4.86299E-06,2806187.126,0.000336414,177.474329,4.90741E-06,0.000143719,5.60915E-05,393.9261478
191218.8632,10000,6,6,4.5,26305.14,13.65026383,0.06,21557,67.70358874,201.44,3343.334026,450,6,6,4.5,2700,2798,213006.2933,7036.827792,16980,3,3,5.22961E-06,3128087.105,0.000299103,-193.3340263,4.6947E-06,0.000142109,5.88928E-05,447.68
187721.318,10000,6,6,4.5,26305.14,14,0.06,33698,76,201.44,3093.501012,450,6,6,4.5,2700,3146.016182,705604.4544,16982,12100.36053,3,3,5.32705E-06,3438642.05,0.000323258,56.49898784,1.41722E-06,5.88859E-05,8.26422E-05,408.9821036
220302.2635,10000,6,6,4.5,26305.14,20,0.06,20771,58.19381922,201.44,3134,450,6,6,4.5,2700,2827.971029,807336.2027,13735.61839,9106.385621,3,3,4.53922E-06,4185302.864,0.000319081,16,1.23864E-06,7.28034E-05,0.000109813,367.6362338
185317.3466,10000,6,6,4.5,26305.14,17.20583428,0.06,36001,85.79662619,201.44,2963.241705,450,6,6,4.5,2700,3006.069559,309788.8868,18271,15756.01611,3,3,5.39615E-06,4544945.089,0.000337468,186.7582946,3.228E-06,5.47315E-05,6.34678E-05,360.7283471
186627.5941,10000,6,6,4.5,26305.14,14.21935816,0.06,24569,57.62973528,201.44,3395.748258,450,6,6,4.5,2700,2705.532782,957849,14830.41417,13900,3,3,5.35826E-06,2958276.387,0.000294486,-245.7482577,1.04401E-06,6.7429E-05,7.19424E-05,486.9959008
227833.0032,10000,6,6,4.5,26305.14,10.83401018,0.06,20629,47,201.44,3156,450,6,6,4.5,2700,3031.633148,933767.561,19231,12193.92196,3,3,4.38918E-06,1994429.699,0.000316857,-6,1.07093E-06,5.19994E-05,8.20081E-05,303.1633148
224942.5799,10000,6,6,4.5,26305.14,19,0.06,31455,70,201.44,2910.744567,450,6,6,4.5,2700,3065.754788,414002.7195,12358.9354,6914,3,3,4.44558E-06,4442047.555,0.000343555,239.2554329,2.41544E-06,8.09131E-05,0.000144634,337.2330267
198923,10000,6,6,4.5,26305.14,16.00836398,0.06,31407,54.45804713,201.44,3206.867847,450,6,6,4.5,2700,3148.112446,640781.2394,11146.01382,10251.60163,3,3,5.02707E-06,3219251.947,0.000311831,-56.86784669,1.5606E-06,8.97182E-05,9.75457E-05,629.6224892
198354.0008,10000,6,6,4.5,26305.14,16,0.06,28342,73,201.44,2941.600642,450,6,6,4.5,2700,3029.645379,412004.226,5769.663465,19935.33228,3,3,5.04149E-06,3836051.927,0.000339951,208.3993582,2.42716E-06,0.00017332,5.01622E-05,393.8538992
211735.5016,10000,6,6,4.5,26305.14,18,0.06,20826,56,201.44,3109,450,6,6,4.5,2700,3211.530966,558013.6637,18557.80457,17119,3,3,4.72287E-06,3680917.637,0.000321647,41,1.79207E-06,5.38857E-05,5.84146E-05,321.1530966
212882.8485,10000,6,6,4.5,26305.14,12.29461609,0.06,26865,52.27258555,201.44,3422,450,6,6,4.5,2700,2744.010902,887911,9475,8676,3,3,4.69742E-06,2412404.556,0.000292227,-272,1.12624E-06,0.000105541,0.00011526,439.0417443
176911.7714,10000,6,6,4.5,26305.14,15.5532338,0.06,24819,58,201.44,3035.056697,450,6,6,4.5,2700,3156,647608.901,15588.27119,10033.10319,3,3,5.65254E-06,3248241.234,0.000329483,114.9433029,1.54414E-06,6.41508E-05,9.96701E-05,441.84
176225.2889,10000,6,6,4.5,26305.14,11,0.06,24095,48.71001992,201.44,3477.936067,450,6,6,4.5,2700,2875.938189,784640.3732,19334.97312,11990,3,3,5.67455E-06,2068875.936,0.000287527,-327.9360673,1.27447E-06,5.17198E-05,8.34028E-05,316.3532008
183456.4181,10000,6,6,4.5,26305.14,16.36875606,0.06,21505,59.32789394,201.44,2941.661181,450,6,6,4.5,2700,3426.228694,481757.7072,19634.05505,12809.22357,3,3,5.45089E-06,3465307.784,0.000339944,208.3388189,2.07573E-06,5.09319E-05,7.80687E-05,479.6720172
222043,10000,6,6,4.5,26305.14,12.81471101,0.06,19091,40.12215181,201.44,3189,450,6,6,4.5,2700,3497.44785,369184.4053,16827.31494,17505.21361,3,3,4.50363E-06,2145409.135,0.000313578,-39,2.70867E-06,5.94272E-05,5.71258E-05,524.6171775
210329.3203,10000,6,6,4.5,26305.14,18.39179001,0.06,22424,56,201.44,3028,450,6,6,4.5,2700,2716,514369.2989,13282,10839.81321,3,3,4.75445E-06,3761036.901,0.000330251,122,1.94413E-06,7.52899E-05,9.22525E-05,461.72
185609.1702,10000,6,6,4.5,26305.14,15.20666864,0.06,17597,99,201.44,3248,450,6,6,4.5,2700,3546,700616,6359.404437,8248,3,3,5.38766E-06,4377095.054,0.000307882,-98,1.42732E-06,0.000157247,0.000121242,673.74
183384.9658,10000,6,6,4.5,26305.14,17,0.06,29436,81.96734538,201.44,3502.483975,450,6,6,4.5,2700,2973.395483,992272.1919,13187,10540.29329,3,3,5.45301E-06,4369223.11,0.000285512,-352.4839747,1.00779E-06,7.58323E-05,9.4874E-05,505.4772322
227934.6399,10000,6,6,4.5,26305.14,10.57985492,0.06,19222,86,201.44,3377,450,6,6,4.5,2700,3002.617936,527215,16293.3622,18850.93724,3,3,4.38722E-06,2798656.269,0.000296121,-227,1.89676E-06,6.13747E-05,5.30478E-05,300.2617936
176901,10000,6,6,4.5,26305.14,19.59669428,0.06,26794,75.48698094,201.44,3534,450,6,6,4.5,2700,3237.331504,200719.4648,15139.35885,13385,3,3,5.65288E-06,4793765.989,0.000282965,-384,4.98208E-06,6.6053E-05,7.47105E-05,485.5997256
195546.6729,10000,6,6,4.5,26305.14,12,0.06,18883,91,201.44,2729,450,6,6,4.5,2700,3338,505779,13076,5129,3,3,5.11387E-06,3283801.222,0.000366435,421,1.97715E-06,7.6476E-05,0.00019497,367.18
226967.4234,10000,6,6,4.5,26305.14,16.74937261,0.06,28030,52,201.44,3019.013343,450,6,6,4.5,2700,3352,570394,18040.03967,13913.88648,3,3,4.40592E-06,3276206.962,0.000331234,130.9866567,1.75317E-06,5.54323E-05,7.18706E-05,569.84
184907,10000,6,6,4.5,26305.14,18,0.06,19274,87.4670075,201.44,3047.423445,450,6,6,4.5,2700,2856.476053,741215.171,5729.778923,13880.8983,3,3,5.40812E-06,4810052.812,0.000328146,102.5765551,1.34914E-06,0.000174527,7.20414E-05,399.9066474
196370.9598,10000,6,6,4.5,26305.14,18.19710608,0.06,27847,57.93916285,201.44,3231.505914,450,6,6,4.5,2700,3025.795534,629280.8817,9783,9267.7278,3,3,5.0924E-06,3798012.895,0.000309453,-81.50591431,1.58912E-06,0.000102218,0.000107901,484.1272854
232845.3524,10000,6,6,4.5,26305.14,11.45758196,0.06,25204,55.5680737,201.44,2948.554362,450,6,6,4.5,2700,3595.696557,200187.6088,8086.956964,8694,3,3,4.2947E-06,2332163.298,0.000339149,201.4456385,4.99531E-06,0.000123656,0.000115022,719.1393114
184045.0755,10000,6,6,4.5,26305.14,15,0.06,26615,93.01376402,201.44,3400.087996,450,6,6,4.5,2700,2843,763615.565,8372.718832,14065,3,3,5.43345E-06,4159013.877,0.00029411,-250.0879961,1.30956E-06,0.000119436,7.10985E-05,312.73
180941,10000,6,6,4.5,26305.14,12,0.06,32095,51.2426432,201.44,3489,450,6,6,4.5,2700,3206,776242,18500.14445,14973.9407,3,3,5.52666E-06,2326649.367,0.000286615,-339,1.28826E-06,5.40536E-05,6.67827E-05,641.2
202797.9255,10000,6,6,4.5,26305.14,17.20247842,0.06,27822,48.98443885,201.44,3247.63046,450,6,6,4.5,2700,3063.526177,590595.2193,14967.89055,15084.45992,3,3,4.93102E-06,3246360.031,0.000307917,-97.63046035,1.69321E-06,6.68097E-05,6.62934E-05,306.3526177
186393.2307,10000,6,6,4.5,26305.14,12.37256528,0.06,24680,95.96098993,201.44,3582,450,6,6,4.5,2700,2720.455811,330390,8524.365517,15353.81217,3,3,5.365E-06,3495323.4,0.000279174,-432,3.02673E-06,0.000117311,6.51304E-05,516.8866042
208391,10000,6,6,4.5,26305.14,10.90450997,0.06,19824,94.96945507,201.44,3063.722505,450,6,6,4.5,2700,3550.837122,335468.2706,8182.376671,19700.70277,3,3,4.79867E-06,3061450.911,0.0003264,86.27749495,2.98091E-06,0.000122214,5.07596E-05,497.117197
231569.1053,10000,6,6,4.5,26305.14,20,0.06,23275,60,201.44,3310.652025,450,6,6,4.5,2700,2751.281604,299350.1755,13762.01157,15130.59991,3,3,4.31837E-06,4262766.308,0.000302055,-160.6520248,3.34057E-06,7.26638E-05,6.60912E-05,302.6409765
203724.5657,10000,6,6,4.5,26305.14,12.64658977,0.06,18312,49.19740821,201.44,3279.761615,450,6,6,4.5,2700,3168,961310,18639,6586.023861,3,3,4.90859E-06,2392817.323,0.0003049,-129.7616153,1.04025E-06,5.36509E-05,0.000151837,633.6
220766.7353,10000,6,6,4.5,26305.14,10.98874454,0.06,17211,82.511785,201.44,2743.970203,450,6,6,4.5,2700,2878.114619,740691,5485.856855,18084.71468,3,3,4.52967E-06,2835492.124,0.000364435,406.0297968,1.35009E-06,0.000182287,5.52953E-05,402.9360467
205540.5205,10000,6,6,4.5,26305.14,18,0.06,23300,56.27955213,201.44,2985.971156,450,6,6,4.5,2700,3449.149638,567730.3751,5335.313201,9180.47204,3,3,4.86522E-06,3691931.745,0.000334899,164.0288444,1.7614E-06,0.00018743,0.000108927,655.3384312
224673,10000,6,6,4.5,26305.14,16,0.06,21301,71,201.44,3438.74479,450,6,6,4.5,2700,2718.855663,404972.6118,7039.204356,12357.25899,3,3,4.45091E-06,3772643.522,0.000290804,-288.7447904,2.4693E-06,0.000142062,8.09241E-05,380.6397928
176316.2174,10000,6,6,4.5,26305.14,19.94695121,0.06,25949,56,201.44,2941,450,6,6,4.5,2700,3127.212648,446557,11639.06618,10117.97058,3,3,5.67163E-06,4079060.251,0.00034002,209,2.23936E-06,8.59175E-05,9.8834E-05,406.5376443
228131,10000,6,6,4.5,26305.14,16.57485249,0.06,32614,44.223466,201.44,3058.626736,450,6,6,4.5,2700,3565.54073,583239,18382,5623.992507,3,3,4.38345E-06,2941793.046,0.000326944,91.37326435,1.71456E-06,5.4401E-05,0.00017781,534.8311095
223039.1157,10000,6,6,4.5,26305.14,14,0.06,31995,72.72915855,201.44,3529.003642,450,6,6,4.5,2700,3170,480103.2212,15588.05162,10286,3,3,4.48352E-06,3349067.896,0.000283366,-379.003642,2.08289E-06,6.41517E-05,9.72195E-05,634
214684.5708,10000,6,6,4.5,26305.14,15,0.06,20430,88.35622578,201.44,2984.018328,450,6,6,4.5,2700,3092.061281,742731.774,9516.150794,5248,3,3,4.658E-06,4032778.151,0.000335119,165.981672,1.34638E-06,0.000105085,0.000190549,556.5710305
180170.7241,10000,6,6,4.5,26305.14,13.02871103,0.06,24141,72.06862752,201.44,2821.998226,450,6,6,4.5,2700,2744.195787,736133,12197.27045,8338.934398,3,3,5.55029E-06,3099702.27,0.000354359,328.0017744,1.35845E-06,8.19856E-05,0.000119919,439.0713259
186355.1416,10000,6,6,4.5,26305.14,19.72383482,0.06,25003,70.90130887,201.44,3578.112356,450,6,6,4.5,2700,3090.697729,582326.0125,18338,8418.496414,3,3,5.3661E-06,4646807.557,0.000279477,-428.1123556,1.71725E-06,5.45316E-05,0.000118786,587.2325685
203626.8011,10000,6,6,4.5,26305.14,11,0.06,24453,99.20526164,201.44,3199.892124,450,6,6,4.5,2700,2887,835184.0489,18068.5747,15398.26771,3,3,4.91094E-06,3170182.673,0.000312511,-49.89212373,1.19734E-06,5.53447E-05,6.49424E-05,548.53
193876.1838,10000,6,6,4.5,26305.14,19,0.06,33599,84,201.44,2805.889111,450,6,6,4.5,2700,2716.115989,244206.9048,6615.900021,9070,3,3,5.15793E-06,4955551.014,0.000356393,344.1108891,4.09489E-06,0.000151151,0.000110254,380.2562384
226896.7169,10000,6,6,4.5,26305.14,13.96510376,0.06,26585,43,201.44,3042,450,6,6,4.5,2700,2919,628675.3156,8417.619912,14548.95209,3,3,4.40729E-06,2437227.213,0.000328731,108,1.59065E-06,0.000118798,6.87335E-05,437.85
176045.4815,10000,6,6,4.5,26305.14,10.92409887,0.06,30732,44.16596911,201.44,2765,450,6,6,4.5,2700,3123.187076,303881.7477,6737.159893,5457.228732,3,3,5.68035E-06,1937354.337,0.000361664,385,3.29075E-06,0.00014843,0.000183243,593.4055445
188223.007,10000,6,6,4.5,26305.14,12.03385425,0.06,23796,73.28928451,201.44,3509.542535,450,6,6,4.5,2700,3060.698384,585031.1767,15949,17610.51481,3,3,5.31285E-06,2892010.165,0.000284937,-359.5425351,1.70931E-06,6.26999E-05,5.67843E-05,428.4977738
205338,10000,6,6,4.5,26305.14,14.73314023,0.06,36028,70,201.44,3573.798678,450,6,6,4.5,2700,3591.548469,676930.2205,14530.66367,12885.66256,3,3,4.87002E-06,3444489.976,0.000279814,-423.7986782,1.47726E-06,6.882E-05,7.76056E-05,502.8167857
176135,10000,6,6,4.5,26305.14,18,0.06,18436,58,201.44,3102,450,6,6,4.5,2700,3306.920335,683089,9674.108837,16593.98683,3,3,5.67746E-06,3759240.232,0.000322373,48,1.46394E-06,0.000103369,6.02628E-05,396.8304402
211486.1482,10000,6,6,4.5,26305.14,11.7523082,0.06,22632,59.97417958,201.44,3138,450,6,6,4.5,2700,3174.563763,487393.0277,9993.510714,5603.482538,3,3,4.72844E-06,2504220.349,0.000318674,12,2.05173E-06,0.000100065,0.00017846,507.930202
217729.7274,10000,6,6,4.5,26305.14,12,0.06,30682,90,201.44,3157.22279,450,6,6,4.5,2700,2906.206146,246741.8725,15454,18961.20783,3,3,4.59285E-06,3262101.954,0.000316734,-7.222789591,4.05282E-06,6.47082E-05,5.27393E-05,435.9309219
219519,10000,6,6,4.5,26305.14,16,0.06,23115,62.83906008,201.44,2976.76877,450,6,6,4.5,2700,2864.111041,637914.0836,14638,13716.27377,3,3,4.55541E-06,3506134.479,0.000335935,173.2312298,1.56761E-06,6.83153E-05,7.29061E-05,572.8222082
200476.016,10000,6,6,4.5,26305.14,19,0.06,25926,54.00336682,201.44,2896.745525,450,6,6,4.5,2700,2982.440643,497023.3702,9072.249687,11083,3,3,4.98813E-06,3801691.586,0.000345215,253.2544751,2.01198E-06,0.000110226,9.02283E-05,447.3660964
177389.632,10000,6,6,4.5,26305.14,15.89547216,0.06,22799,69.88007073,201.44,2832,450,6,6,4.5,2700,3576,675773.1682,17718.0269,16552.19014,3,3,5.63731E-06,3712412.387,0.000353107,318,1.47979E-06,5.64397E-05,6.0415E-05,643.68
223453,10000,6,6,4.5,26305.14,19.89038185,0.06,25966,53.06698974,201.44,3492.366788,450,6,6,4.5,2700,2819,691178.9046,8804.978088,10182.90779,3,3,4.47521E-06,3938297.963,0.000286339,-342.3667884,1.4468E-06,0.000113572,9.82038E-05,338.28
186764.8796,10000,6,6,4.5,26305.14,11.14351909,0.06,34881,77.82183606,201.44,3551,450,6,6,4.5,2700,3360.818153,394471,12509,19066.53724,3,3,5.35433E-06,2776220.928,0.000281611,-401,2.53504E-06,7.99424E-05,5.24479E-05,604.9472676
194570.1643,10000,6,6,4.5,26305.14,19.79137723,0.06,25398,61,201.44,2990,450,6,6,4.5,2700,3149.439333,883262.213,15085,5920.328977,3,3,5.13953E-06,4260344.282,0.000334448,160,1.13217E-06,6.6291E-05,0.00016891,503.9102933
230940.945,10000,6,6,4.5,26305.14,17.80328961,0.06,25977,63,201.44,2885.427557,450,6,6,4.5,2700,3174.412911,416641.352,12574.7939,12238.17984,3,3,4.33011E-06,3907287.472,0.000346569,264.5724432,2.40015E-06,7.95242E-05,8.17115E-05,444.4178075
210513,10000,6,6,4.5,26305.14,11,0.06,33587,83.52761548,201.44,2886.76704,450,6,6,4.5,2700,3011.195133,851882.8584,7624.958697,11139.46429,3,3,4.7503E-06,2859311.783,0.000346408,263.2329604,1.17387E-06,0.000131148,8.97709E-05,331.2314647
204417.2274,10000,6,6,4.5,26305.14,10.30412405,0.06,21581,72.61190516,201.44,3300.186291,450,6,6,4.5,2700,2834,871755.2199,7332.739637,13305.81934,3,3,4.89196E-06,2462558.499,0.000303013,-150.1862906,1.14711E-06,0.000136375,7.51551E-05,510.12
217782.5547,10000,6,6,4.5,26305.14,12.29069855,0.06,21294,89,201.44,2872.457793,450,6,6,4.5,2700,3058.396977,303575.9132,5109.324234,9181.813169,3,3,4.59174E-06,3318802.051,0.000348134,277.5422068,3.29407E-06,0.000195721,0.000108911,489.3435164
219784.4499,10000,6,6,4.5,26305.14,12,0.06,30348,96,201.44,3352.673423,450,6,6,4.5,2700,3403.432558,464463.2878,11812.36032,14556,3,3,4.54991E-06,3390898.299,0.000298269,-202.6734234,2.15302E-06,8.46571E-05,6.87002E-05,612.6178604
186315.2347,10000,6,6,4.5,26305.14,13.9561241,0.06,29371,73.09827541,201.44,3457.533762,450,6,6,4.5,2700,2968,593196,10009.47383,7294.484258,3,3,5.36725E-06,3348728.05,0.000289223,-307.533762,1.68578E-06,9.99054E-05,0.00013709,326.48
179967.3927,10000,6,6,4.5,26305.14,14.97462943,0.06,35833,64,201.44,3332.519617,450,6,6,4.5,2700,3186.639369,987717.2285,14833.11618,14126,3,3,5.55656E-06,3317682.691,0.000300073,-182.5196171,1.01244E-06,6.74167E-05,7.07914E-05,509.862299
207711.9948,10000,6,6,4.5,26305.14,13,0.06,17442,93.11413819,201.44,3049.402847,450,6,6,4.5,2700,3231,961310.2213,13530.6841,5855,3,3,4.81436E-06,3606812.015,0.000327933,100.5971527,1.04025E-06,7.39061E-05,0.000170794,613.89
196795,10000,6,6,4.5,26305.14,12.58172866,0.06,32618,93.99361861,201.44,3431.827828,450,6,6,4.5,2700,3391,719427.0698,5335,5754.72791,3,3,5.08143E-06,3510509.197,0.00029139,-281.8278275,1.38999E-06,0.000187441,0.00017377,644.29
228219.6615,10000,6,6,4.5,26305.14,16.33486675,0.06,22557,63.41190828,201.44,2976,450,6,6,4.5,2700,2740,349890.1907,13945,11196,3,3,4.38174E-06,3599058.19,0.000336022,174,2.85804E-06,7.17103E-05,8.93176E-05,356.2
177431,10000,6,6,4.5,26305.14,17,0.06,19571,81.4290666,201.44,3323.262509,450,6,6,4.5,2700,2807.582728,539757.4765,11704,13577,3,3,5.63599E-06,4351984.841,0.000300909,-173.262509,1.85268E-06,8.54409E-05,7.3654E-05,308.8341001
203324.2936,10000,6,6,4.5,26305.14,18,0.06,20218,90,201.44,3240.70588,450,6,6,4.5,2700,3137.892835,330512,17771.73214,16593.34065,3,3,4.91825E-06,4893152.931,0.000308575,-90.70588047,3.02561E-06,5.62691E-05,6.02651E-05,470.6839253
203236.5581,10000,6,6,4.5,26305.14,16.8119865,0.06,27728,93.83333254,201.44,2709,450,6,6,4.5,2700,3473.423336,604695.5262,17904.47499,9106.260191,3,3,4.92037E-06,4686019.545,0.00036914,441,1.65372E-06,5.5852E-05,0.000109815,555.7477338
227057.8775,10000,6,6,4.5,26305.14,19,0.06,27238,98.75005733,201.44,3557,450,6,6,4.5,2700,3251.263928,859018.2565,5382.458302,17435.52017,3,3,4.40416E-06,5460680.832,0.000281136,-407,1.16412E-06,0.000185789,5.73542E-05,390.1516714
210496.1865,10000,6,6,4.5,26305.14,15,0.06,22673,69.33567712,201.44,2739.54068,450,6,6,4.5,2700,3069,220095.5705,6121.663998,8174,3,3,4.75068E-06,3486872.717,0.000365025,410.4593199,4.54348E-06,0.000163354,0.000122339,306.9
186984,10000,6,6,4.5,26305.14,10,0.06,22045,47.10479005,201.44,3385.292001,450,6,6,4.5,2700,3004.444922,547851.5218,14567.34481,10813.09199,3,3,5.34805E-06,1843358.569,0.000295395,-235.2920005,1.82531E-06,6.86467E-05,9.24805E-05,390.5778399
205854,10000,6,6,4.5,26305.14,13,0.06,30044,73.47136241,201.44,2983.652277,450,6,6,4.5,2700,3318.14389,493038,12233.04812,8626.323233,3,3,4.85781E-06,3128851.756,0.00033516,166.3477228,2.02824E-06,8.17458E-05,0.000115924,431.3587057
180159,10000,6,6,4.5,26305.14,13.29898411,0.06,22838,87.09786032,201.44,2746.47058,450,6,6,4.5,2700,2854,585561.9999,13742.81241,5164,3,3,5.55065E-06,3544816.327,0.000364104,403.5294199,1.70776E-06,7.27653E-05,0.000193648,342.48
187460.8615,10000,6,6,4.5,26305.14,15,0.06,31473,52.30321169,201.44,2785.060941,450,6,6,4.5,2700,3531.284851,791367.9293,8734.100296,19397.46076,3,3,5.33445E-06,2944279.616,0.000359059,364.9390585,1.26363E-06,0.000114494,5.15531E-05,565.0055761
189034,10000,6,6,4.5,26305.14,16.29997653,0.06,34661,77,201.44,3491,450,6,6,4.5,2700,3390.038309,459370.4402,5939.08743,14159.67732,3,3,5.29005E-06,4035080.402,0.000286451,-341,2.17689E-06,0.000168376,7.06231E-05,474.6053632
227150,10000,6,6,4.5,26305.14,14.40512177,0.06,16414,49.87466229,201.44,2872.51529,450,6,6,4.5,2700,3132.06116,540895.6605,7300.824004,18973.65828,3,3,4.40238E-06,2747993.451,0.000348127,277.4847102,1.84879E-06,0.000136971,5.27046E-05,375.8473392
178753,10000,6,6,4.5,26305.14,17,0.06,34441,43,201.44,3251.525104,450,6,6,4.5,2700,2752.211009,970980,5902.133148,13091,3,3,5.59431E-06,2966885.413,0.000307548,-101.525104,1.02989E-06,0.00016943,7.63884E-05,302.743211
227717.8808,10000,6,6,4.5,26305.14,14.5268174,0.06,33875,57,201.44,2826.388766,450,6,6,4.5,2700,2718.674894,823101,15915,15278,3,3,4.3914E-06,3002383.534,0.000353808,323.6112339,1.21492E-06,6.28338E-05,6.54536E-05,326.2409873
182224.7281,10000,6,6,4.5,26305.14,14.84354663,0.06,26732,51.67380095,201.44,2996,450,6,6,4.5,2700,2881.931801,836011,13807.50721,16336.75388,3,3,5.48773E-06,2892482.264,0.000333778,154,1.19616E-06,7.24244E-05,6.12117E-05,576.3863601
205689.7881,10000,6,6,4.5,26305.14,11.171145,0.06,19187,42,201.44,3259,450,6,6,4.5,2700,3094.021045,877198,8559,19771,3,3,4.86169E-06,1922286.172,0.000306843,-109,1.13999E-06,0.000116836,5.05791E-05,371.2825254
182352.4074,10000,6,6,4.5,26305.14,13,0.06,27600,68,201.44,3257,450,6,6,4.5,2700,2791,393543.547,17269,5980.987724,3,3,5.48389E-06,2986891.717,0.000307031,-107,2.54101E-06,5.79072E-05,0.000167196,362.83
228398.7683,10000,6,6,4.5,26305.14,11.29934299,0.06,19762,97.53358727,201.44,3134.782409,450,6,6,4.5,2700,3209.35523,523035,6254.294278,5162,3,3,4.37831E-06,3223416.978,0.000319001,15.21759142,1.91192E-06,0.00015989,0.000193723,320.935523
195261.2157,10000,6,6,4.5,26305.14,16.278358,0.06,20285,43.09456623,201.44,2835.306095,450,6,6,4.5,2700,3556,348080,17076.15093,11793,3,3,5.12134E-06,2844689.581,0.000352696,314.693905,2.8729E-06,5.85612E-05,8.47961E-05,675.64
